PM10 measurements at station level;;;;;;;;;;;;;;;;;;;;
PM10: Percentile 90.4 concentrations and exceedance flag:;;;;;;;;;;;;;;;;;;;;
statistic_value is the percentile 90.4 of the daily concentrations recorded for a specific year;;;;;;count_type_by_city: count of station of the same type (traffic or background) within the same city. Note: one station_european_code can be counted several times if the same station shows several concentration statistics for the same year (distinct measurements recorded under different measurement_european_group_code);;;;;;;;;;;;;;
"above_DLV? = 1 if round(statistic_value,0) > 50; round(statistic_value,0) means that statistic_value is rounded to an integer value";;;;;;in the case of a traffic station: assigned_population=(UA_city_pop*percentage_taffic_population/100)/count_type_by_city;;;;;;;;;;;;;;
above_DLV? = 0 if round(statistic_value,0) <= 50;;;;;;in the case of a background station: assigned_population=(UA_city_pop*percentage_background_population/100)/count_type_by_city;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
station_european_code;type_of_station;station_type_of_area;component_caption;component_name;measurement_unit;measurement_european_group_code;statistics_year;statistic_shortname;statistic_value;statistics_percentage_valid;above_DLV?;country_iso_code;country_name;city_name;city_code;UA_city_pop;percentage_traffic_population;percentage_background_population;count_type_by_city;assigned_population
IT1423A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;48;75,616;0;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;1;117195,534
IT1423A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;46;99,454;0;IT;Italy;Pescara;IT019C1;123234;4,9;95,1;2;58597,767
IT1440A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;36;90,411;0;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1440A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;34;93,699;0;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1452A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;63;95,342;1;IT;Italy;Forlì;IT512C1;112447;4,9;95,1;1;5509,903
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;94;84,699;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;91;89,315;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;80;80,548;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2007;P90.4;93;92,877;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2008;P90.4;83;98,361;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2009;P90.4;82;98,082;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2010;P90.4;77;98,904;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2011;P90.4;82;88,219;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1453A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2012;P90.4;80;92,35;1;IT;Italy;Padova;IT028C1;216801;4,9;95,1;1;206177,751
IT1457A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;53;90,137;1;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;1;4678,863
IT1457A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;30;97,268;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;2;2339,4315
IT1457A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;31;79,178;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;2;2339,4315
IT1457A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;34;95,89;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;2;2339,4315
IT1457A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;36;93,169;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;2;2339,4315
IT1469A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2001;P90.4;49,083;97,534;0;IT;Italy;Modena;IT030C1;180599;4,9;95,1;1;171749,649
IT1469A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;55;98,356;1;IT;Italy;Modena;IT030C1;180599;4,9;95,1;1;171749,649
IT1469A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;56;96,995;1;IT;Italy;Modena;IT030C1;180599;4,9;95,1;2;85874,8245
IT1469A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;55;94,521;1;IT;Italy;Modena;IT030C1;180599;4,9;95,1;2;85874,8245
IT1486A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;37;92,877;0;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;2;2059,323
IT1486A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;31;77,596;0;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;2;2059,323
IT1486A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;56;94,247;1;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;2;2059,323
IT1486A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;48;91,507;0;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;1;4118,646
IT1487A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;41;97,26;0;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;1;4118,646
IT1487A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;38;96,712;0;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;2;2059,323
IT1487A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;63;81,694;1;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;2;2059,323
IT1487A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;68;86,027;1;IT;Italy;Caserta;IT021C1;84054;4,9;95,1;2;2059,323
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2002;P90.4;57,009;76,438;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;1;48302,436
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;70;77,26;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;2;24151,218
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;43;87,945;0;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;2;24151,218
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;45;92,329;0;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;2;24151,218
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;77;76,776;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;3;16100,812
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;81;95,068;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;4;12075,609
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;51;80,822;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;1;48302,436
IT1491A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;62;92,896;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;2;24151,218
IT1492A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;82;76,23;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;3;16100,812
IT1492A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;72;93,425;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;4;12075,609
IT1495A;Traffic;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;82;90,685;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;4;12075,609
IT1496A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;67;89,589;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;1;48302,436
IT1497A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;49;95,068;0;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;1;937461,564
IT1497A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;51;89,041;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;1;937461,564
IT1497A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;67;81,421;1;IT;Italy;Napoli;IT003C1;985764;4,9;95,1;1;937461,564
IT1504A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;58;90,685;1;IT;Italy;Salerno;IT032C1;137435;4,9;95,1;1;6734,315
IT1504A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;61;95,628;1;IT;Italy;Salerno;IT032C1;137435;4,9;95,1;2;3367,1575
IT1504A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;47;96,164;0;IT;Italy;Salerno;IT032C1;137435;4,9;95,1;1;6734,315
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;70;78,082;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;87;85,753;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2007;P90.4;84;88,767;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2008;P90.4;54;76,23;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2009;P90.4;69;86,301;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2010;P90.4;53;81,37;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2011;P90.4;66;95,068;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1518A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;501;2012;P90.4;62;96,995;1;IT;Italy;Novara;IT516C1;102585;4,9;95,1;1;97558,335
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;89;99,454;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;89;97,808;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;100;93,699;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;86;93,699;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;78;98,907;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;78;92,055;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;64;82,74;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;78;97,534;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1523A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;61;96,995;1;IT;Italy;Asti;IT045C1;74294;4,9;95,1;1;70653,594
IT1536A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;35;89,041;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;1;90808,137
IT1536A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;33;91,781;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;1;90808,137
IT1536A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;33;95,068;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;1;90808,137
IT1536A;Background;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;36;95,628;0;IT;Italy;La Spezia;IT036C1;95487;4,9;95,1;1;90808,137
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;28;83,333;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;36;95,89;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;40;100;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;43;96,712;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;35;95,082;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;32;99,452;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;35;97,534;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;53;99,178;1;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1537A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;46;96,721;0;IT;Italy;Trieste;IT015C1;204932;4,9;95,1;2;5020,834
IT1550A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;25;97,26;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;152551,812
IT1550A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;25;93,169;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;152551,812
IT1550A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;28;89,589;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;152551,812
IT1550A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;24;94,795;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;152551,812
IT1550A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;20;94,795;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;152551,812
IT1550A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;21;96,995;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;152551,812
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2003;P90.4;65;98,63;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;7;4649,491
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;61;95,628;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;7;4649,491
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;61;92,603;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;83;92,055;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;63;98,356;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;62;98,087;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;8;4068,304625
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;57;79,452;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;7;4649,491
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;58;93,151;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;4;8136,60925
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;57;94,521;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;3;10848,8123333333
IT1552A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;56;93,716;1;IT;Italy;Palermo;IT005C1;664213;4,9;95,1;3;10848,8123333333
IT1560A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;53;96,164;1;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;7860,188
IT1560A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;53;98,907;1;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;7860,188
IT1560A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;47;98,356;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;7860,188
IT1560A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;41;98,63;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;7860,188
IT1560A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;39;98,082;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;7860,188
IT1560A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;39;97,268;0;IT;Italy;Livorno;IT504C1;160412;4,9;95,1;1;7860,188
IT1564A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;89;78,689;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1564A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;71;86,575;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1564A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;67;91,781;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1564A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;70;75,89;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1564A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;67;75,41;1;IT;Italy;Ancona;IT017C1;101372;4,9;95,1;2;2483,614
IT1566A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;105;92,877;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1566A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;117;91,781;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;4;1513,42625
IT1566A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;125;94,247;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;5;1210,741
IT1566A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;52;90,959;1;IT;Italy;Siracusa;IT509C1;123545;4,9;95,1;3;2017,90166666667
IT1578A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;49;87,158;0;IT;Italy;Pesaro;IT039C1;92031;4,9;95,1;1;87521,481
IT1578A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;45;99,452;0;IT;Italy;Pesaro;IT039C1;92031;4,9;95,1;1;87521,481
IT1578A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;49;98,356;0;IT;Italy;Pesaro;IT039C1;92031;4,9;95,1;1;87521,481
IT1578A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;52;98,356;1;IT;Italy;Pesaro;IT039C1;92031;4,9;95,1;1;87521,481
IT1578A;Background;suburban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;48;99,454;0;IT;Italy;Pesaro;IT039C1;92031;4,9;95,1;1;87521,481
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;35;94,536;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;3;1115,926
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;36;94,247;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;48;99,726;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;43;100;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;36;98,082;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;36;94,521;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;36;100;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1583A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;35;96,175;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1584A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;52;77,322;1;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;3;1115,926
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;46;94,262;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;3;1115,926
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;40;77,26;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;64;88,767;1;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;1;3347,778
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;47;89,863;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;48;95,628;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;34;92,877;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2010;P90.4;29;99,178;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2011;P90.4;26;95,616;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1585A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2012;P90.4;26;86,612;0;IT;Italy;Potenza;IT023C1;68322;4,9;95,1;2;1673,889
IT1588A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2004;P90.4;45;93,989;0;IT;Italy;Varese;IT043C1;86533;4,9;95,1;1;4240,117
IT1588A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2005;P90.4;65;90,959;1;IT;Italy;Varese;IT043C1;86533;4,9;95,1;1;4240,117
IT1588A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2006;P90.4;65;95,89;1;IT;Italy;Varese;IT043C1;86533;4,9;95,1;1;4240,117
IT1588A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2007;P90.4;50;99,178;0;IT;Italy;Varese;IT043C1;86533;4,9;95,1;1;4240,117
IT1588A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2008;P90.4;43;97,541;0;IT;Italy;Varese;IT043C1;86533;4,9;95,1;1;4240,117
IT1588A;Traffic;urban;PM10;Particulate matter < 10 µm (aerosol);µg/m3;500;2009;P90.4;48;93,699;0;IT;Italy;Varese;IT043C1;86533;4,9;95,1;1;4240,117
